filename,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60
SIFSIX-2-Cu-i_no_solvent,-5.032656919,4.55489577,-3.778631063,-3.446377498,-2.645632814,0.028955972,-0.624562282,2.161355769,-5.360760159,-4.537216197,7.609957032,-0.513322957,1.286368819,7.124867281,-8.760442681,-2.567629076,1.899669906,-1.588229584,1.546760958,3.197474172,-5.794963943,-2.401233826,-0.32006391,0.376787378,-1.959801805,-0.157920391,3.711248931,-1.507601155,1.029951776,-0.165378031,0.165985887,2.582422329,1.22550391,0.704541209,0.949474466,-1.121890316,-0.481825223,0.019995176,0.432469417,0.345087674,-0.298506338,-0.079985246,-0.025343242,-0.07893817,-0.401972687,0.090142306,-0.021543011,-0.346875394,0.001163447,-0.361214252,0.220647644,-0.117280823,0.005842999,-0.04703039,0.445769889,-0.04352672,-0.04067574,0.064944093,-0.002044777,0.094360846
SIFSIX-3-Cu_no_solvent,-5.484649548,-2.908603285,-6.913316324,-3.507307969,6.067666681,6.741479399,2.625852295,4.854217366,-8.625982173,-3.769253902,-4.905446881,2.892287122,2.639249123,-0.742476123,-4.128647971,0.968162302,1.59146385,-2.366514072,0.866789523,0.695487789,-1.803971052,0.718700036,0.8487221,0.382456951,1.152641839,-0.610952487,-0.461749555,0.67712084,-0.503450415,-0.716169205,0.559456057,-1.257249636,0.355398494,-0.143709021,0.740927705,0.933376608,-0.199772556,-0.0389541,0.773567679,0.50563554,-0.570850309,0.883167629,0.023430457,-0.324195525,0.205307645,0.210712784,0.203330806,-0.029416657,0.052543104,0.073242179,-0.059358596,-0.479721505,0.18742254,0.523522058,-0.099533502,-0.057691764,-0.180686703,-0.116743876,0.332905624,0.085241341
Sm-MOF_no_solvent,4.188152631,-5.547119839,2.279694276,2.894578091,4.665469752,-4.550309604,3.81115591,1.115706556,1.246040643,0.031404334,0.022224734,1.117471129,0.202236543,-0.143070873,1.745524413,1.082586366,1.710609395,0.577179323,0.869023224,-0.213281863,-0.87510643,-0.489326347,0.921411343,-1.532746741,-0.442126073,-0.658358157,0.259424367,-0.823604644,0.919511837,2.50653028,-0.232721126,-0.185619604,0.427709027,-0.609307874,0.593917164,0.56497906,0.337554639,-0.20997171,0.160548364,-0.577577786,0.285056591,-0.079744836,-0.214434489,-0.692584934,0.064484723,0.259875188,-0.09142861,0.315824932,-0.494671141,0.347837628,0.389045581,0.074324573,0.233040137,0.075082775,0.429818325,0.268729993,-0.253317763,-0.123698507,0.22325146,0.250928306
SNNU-51_no_solvent,-4.007423734,0.979671159,0.65140873,-0.986573741,-0.068999189,-1.678654495,2.240901513,-0.047879035,-1.351244479,1.120222524,2.255207297,-0.946224098,-1.933178515,-0.306638629,0.329933321,-1.798465774,-0.363303668,0.968616802,-1.01237419,0.432116423,0.436740258,0.471947134,-0.140784428,-0.623576531,1.101223239,0.160740322,-0.241630647,0.19465854,0.20344879,0.345533315,-0.423737028,-0.311679726,-0.015987574,0.154105338,-0.045859688,0.27387139,-0.251723568,-0.11943723,-0.044967604,0.247749806,-0.228642546,-0.037057177,-0.029843941,-0.068776406,-0.213089854,-0.074628072,-0.129611736,-0.002921216,-0.136697963,-0.302853739,0.026081194,-0.059555399,0.10504332,0.047596299,0.108861813,-0.10270744,0.170537826,0.138045402,-0.134988025,0.088496323
SNNU-52_no_solvent,-4.091537059,0.968841306,0.659170145,-0.95993459,-0.099449652,-1.690182156,2.25517885,-0.038625871,-1.327444586,1.219755658,2.201899304,-0.937401397,-1.870521036,-0.347671656,0.212518163,-1.852050152,-0.483499049,1.043977396,-1.07055251,0.434794971,0.44406054,0.429636867,-0.23917834,-0.538993907,1.247951137,0.191106828,-0.176696699,0.323797563,0.267744178,0.28234151,-0.407939526,-0.260568621,-0.003625289,0.20507191,-0.08130891,0.286039779,-0.2381134,-0.220119265,-0.112240341,0.231019614,-0.265786729,-0.009694167,-0.003185922,-0.121410124,-0.191206443,-0.049285858,-0.059695575,-0.010600797,-0.121503758,-0.308693216,-0.021005568,-0.045584007,0.147118416,0.080761021,0.122647973,-0.105443232,0.169908757,0.139072567,-0.150236465,0.086419222
SNNU-54_no_solvent,-3.284549059,0.103333166,1.009955754,-1.464078032,-0.694555225,0.950322326,2.441688658,-1.422840952,-0.905257519,0.058797387,0.646052732,0.738196229,-1.181876865,-0.634998103,-0.328316174,-1.337262163,-0.45022,0.456060107,-0.911347773,-0.288061237,0.172485703,0.587669703,-0.681409676,-0.857271632,1.17842296,-0.16714503,0.003620304,0.26623892,0.341187969,0.256710519,-0.635973117,-0.12706667,-0.00953044,-0.11049512,0.201450897,0.212278874,-0.24670227,-0.04789061,-0.023286719,0.09753629,-0.345657392,-0.164993719,-0.001088048,-0.157135423,-0.123009507,-0.048296342,-0.262919638,0.074412121,-0.281998234,-0.301474047,0.00316703,-0.065532827,0.103527958,0.027108472,-0.060649864,0.080010283,0.169214142,0.114155194,-0.117389077,-0.011236011
Tb-BTC_no_solvent,5.221527739,-6.304427777,2.665635999,1.391335695,0.856717062,-0.724213629,-0.153495347,-0.22627324,0.255082398,-0.254832179,-0.120227062,0.928211755,0.27268754,0.131644933,1.438016491,0.898301036,2.469840216,-0.095964735,1.193489285,-0.333843165,0.174584105,-1.089292667,0.63498463,0.613855032,-0.230106249,-0.894262902,0.485187708,-0.22494253,0.26374436,0.459580354,0.026549041,0.013649759,0.141041739,-0.134458262,0.171615988,0.00465726,0.193773984,-0.122422601,-0.339028417,-0.277779492,0.047842671,-0.080471765,0.149418658,0.459632679,0.108789573,-0.088910239,-0.101340795,0.161532154,0.125483557,-0.158298015,-0.05203161,0.143921038,-0.151891772,-0.048485144,-0.099380307,0.096817335,-0.432940104,-0.070367883,-0.17912778,0.069876608
Tb-FTZB-MOF_no_solvent,15.59206206,4.919924587,-4.683091241,-1.191928376,-1.992913422,0.642774204,-2.750409645,-2.931981644,-2.628651096,-2.275113726,0.355259254,0.438495542,-1.268393633,2.818730645,2.832195659,-4.057486022,0.948687559,3.690732307,2.101518818,-1.782539766,2.022548546,-3.478126334,-1.79039701,1.379137618,-1.283306273,-1.086439496,0.114100316,0.391036688,-0.331408356,0.690409082,0.756136126,-0.499558373,-0.473800809,0.274128911,-0.752185622,-0.347762449,-0.15640849,0.725227405,0.246695256,0.248028855,-0.261858251,0.785763505,1.779757163,-1.25552453,0.501934758,-0.164414863,0.408286232,-0.028080569,0.294448087,0.153677381,0.121952473,-0.274921157,-0.749323762,-0.29750154,-0.048226985,-0.00901394,0.061695002,-0.367577396,-0.072809502,0.260565272
Tb-MOF_no_solvent,3.777721836,-1.813382445,3.136427503,2.549274875,3.460153724,-2.75549152,1.682060129,-0.325599118,-0.632070096,-0.460451624,0.789318441,0.063977724,-0.61629818,0.096234265,1.702149587,1.106993687,1.829979559,0.399641959,1.426379503,-0.121487412,0.301803158,-0.856988896,0.551715443,-0.177828215,-0.009011378,-0.248930215,-0.216063731,-0.711615674,0.674765565,0.728763921,0.131792746,0.54625954,0.15127717,-0.494156031,0.211664162,0.347636147,0.152972388,-0.554856148,0.135442486,-0.22020707,-0.602815057,0.091794387,0.095730323,0.221878386,-0.021828714,0.176803435,0.126426324,0.266948677,-0.029879758,0.07329941,-0.269625383,0.166162021,-0.098246331,-0.12138859,0.05874203,0.093391837,-0.111133038,-0.122866393,-0.136856064,0.01597471
TIFSIX-2-Cu-i_no_solvent,1.032888566,-6.529299575,-3.081136797,-0.247749274,5.400137614,2.262834673,0.202782672,1.937180309,-5.002941338,1.044649287,-2.761403957,2.020769344,1.273106624,0.4435791,1.40540304,1.806553362,-0.861599872,1.651429666,-0.747576328,0.536318207,-0.259991148,1.165006565,0.698862423,-0.71731147,0.849769681,-0.454909583,0.455145552,1.024411249,0.302931176,0.152367245,0.553207414,0.815348633,-1.029560648,-0.317378408,-0.836136976,-1.450889504,-0.011678713,-0.11189011,-1.024362722,0.445947604,0.5847652,-0.392100194,-0.367445673,0.145597293,-0.75604417,0.331577471,-0.407862467,-0.041348182,-0.092489705,0.76468602,0.066178605,0.233605209,-0.262008262,-0.177640721,-0.046627099,-0.745151028,0.167897958,-0.546749066,0.16446079,-0.055945608
UiO-2-6-NDC_no_solvent,6.742158088,-3.578760376,-1.770705271,-0.367186517,-1.154409615,1.371467601,-2.512968535,0.364801129,-1.753384118,-1.607507571,0.056022756,0.846043958,-0.824779674,-0.067457931,0.00636788,-0.432284808,-0.567160887,-0.592823438,-0.06908082,-0.167073998,0.25673782,0.188260542,0.119671182,0.0375377,-0.547738095,-0.073173744,-0.086471169,-0.296141501,0.136491758,-0.100274154,-0.147722216,-0.547844622,0.00150641,0.137016263,0.152521643,0.239641869,0.008919525,0.229796453,-0.176125382,0.031868769,-0.080441239,0.020829306,-0.23976935,-0.1899975,0.023098748,0.190819534,-0.043373883,0.174396179,-0.191302729,0.021385389,-0.063988663,0.35855545,0.049963135,0.057802994,0.102989405,0.164956355,-0.065384699,-0.004560525,0.112601976,0.013803935
UiO-66_no_solvent,5.835353245,-4.402367925,-0.985031671,-0.210556505,-0.352035389,1.311490323,-2.640229824,-0.065314791,-1.267382965,-1.533784193,0.227311444,0.922639875,-0.757059494,-0.039170482,0.494525007,0.058170045,-0.580911638,-0.435997486,-0.002403335,-0.490540371,0.584740645,0.382441122,0.154298422,0.015532088,-0.094635558,-0.137652794,-0.03344244,0.210200895,-0.220732033,-0.312684326,-0.201313351,-0.633565984,-0.048699829,0.117093557,0.093990726,0.082178796,-0.191180201,0.130506585,-0.224647189,0.052336648,0.036145624,0.044579213,-0.354305719,0.051917042,-0.022987838,-0.077238499,-0.372696125,0.251492535,-0.095562478,0.014934571,0.139745787,0.553685473,0.135687001,0.249604818,0.206532734,0.131523031,-0.129073627,-0.000569086,0.05115645,-0.080581321
UiO-66-Br_no_solvent,8.751748798,26.9008039,19.51665836,-5.094972118,11.00940379,13.4005481,-5.471725665,17.16583106,6.902415763,11.73052913,1.173262237,11.47523062,-10.35250682,4.47102227,-1.577771223,1.180327182,0.409578417,-1.040630761,0.959409041,0.293341686,0.501517078,-1.078205689,-1.129800224,0.241767201,0.621546895,-0.363607044,-0.205095043,-0.318661936,-0.516659521,0.300652767,-0.044931278,-0.302327413,-0.571930038,0.275013469,0.574318191,-0.293154006,0.179839979,-0.085493626,-0.053208804,0.306043438,0.166928108,-0.128378903,-0.343200513,-0.081707729,0.012113082,-0.376060554,0.231116332,0.127090414,0.024478722,0.084536801,-0.114474704,-0.149987099,0.127874063,-0.089573965,0.134204076,0.001219144,0.039971539,-0.035387134,-0.012007619,-0.002386215
UiO-66-Br2_no_solvent,33.28526566,6.240704635,-7.48953831,-1.249281521,4.706862504,-1.74063098,13.79897216,5.697364923,7.849807254,1.88748781,-0.172903653,-0.517085976,-1.412324268,-1.555623147,-3.722630246,1.156091163,-0.669483572,-0.240244323,-2.33791693,1.013999817,-1.300092556,0.290509334,-0.045995313,-0.449235833,-0.416908325,0.977101055,-0.642412122,0.479112087,-3.038689821,-0.463385028,0.44885041,2.276829452,0.403649509,0.579162379,-0.798356582,1.337069363,1.088239854,0.29940894,-0.277992807,-0.1966626,0.156279179,0.730876118,1.335967734,0.303366033,0.159091987,1.380337652,-1.185454866,-0.330511846,-0.358912385,-0.484313976,0.21691899,0.52609383,-0.355015044,0.228070101,-0.346172766,-0.070861867,-0.116980554,0.098264171,0.044278415,0.031732341
UiO-66-Cl2_no_solvent,22.99177936,0.076775557,-4.237883678,-5.791942262,3.339279497,-4.61321878,9.014762655,1.486355102,5.365402215,-1.40050219,-1.08377289,-1.982648931,0.162222996,-3.601227445,-2.799285543,-2.743210779,1.690396172,0.370535917,0.865839485,-0.509832998,0.800975653,0.289878911,-0.3571222,1.007800743,-1.144547892,-0.795569945,-0.117836718,0.140155258,1.517047024,0.07859427,-0.108710513,-0.761838068,0.0286381,-0.23454989,0.747788717,-1.363029214,0.015602596,-0.377219928,-0.020772629,0.234093463,0.207346003,-0.140946343,-0.715024336,0.136420335,-0.151753081,-0.733891005,-0.131923876,0.491709568,0.334656111,-0.53524692,-0.618521216,-0.164382202,-0.329727521,0.099639977,0.079335601,-0.486957683,0.16551697,0.175943964,0.124489218,0.213302795
UiO-66-NH2_no_solvent,22.33548693,0.753343509,-6.772607806,-4.515639965,4.818425597,-5.2285792,8.806954521,0.256058487,4.587575213,-1.705581834,-3.000716668,-0.600167511,0.414226198,-2.997481789,-3.645226984,-1.816616673,0.970731917,0.022750441,2.901255383,-0.227790914,1.477768126,0.19774151,-1.259026831,1.154979823,-1.047779781,-0.240042831,-0.261153775,-0.168020536,1.677296272,-0.359688993,-0.31111607,-1.012052142,-0.07217491,-0.510100901,0.771206518,-1.681928477,0.102506955,-0.655927281,0.359758138,0.188615487,0.359857862,-0.250241343,-0.464989561,0.342256204,0.111378015,-0.87355426,0.232690108,-0.089231201,-0.308873207,-0.357647304,-0.32000776,0.272468219,-0.299218619,-0.031489759,-0.141228615,-0.10780745,-0.005411259,0.067060611,-0.062116401,-0.081569929
UiO-66-NO2_no_solvent,30.70943691,1.323699253,-9.314627853,-7.266505448,2.813146488,-6.122389774,12.63160243,1.09616124,5.992187692,-0.999450824,-0.415017352,-1.790521046,-0.961946995,-3.267216423,-3.508910037,-0.093013991,-1.223643489,-0.310858975,-1.043785716,0.387674881,-1.342677938,1.572669811,0.427721526,-0.848833729,0.433998115,0.278466593,1.309515138,0.049206173,-0.438756011,-1.023877814,-0.384341445,-0.789006096,-0.246208956,0.455952593,-0.807633714,0.474255329,-1.29432568,0.30955183,-0.121823814,-0.202546777,-0.616583074,-0.698150665,-0.280533433,-0.031705517,-0.235802758,-0.550807995,0.99618324,0.079464602,0.449033133,1.071640049,0.388341639,-0.551550611,0.761007656,-0.266983418,0.371967464,0.475552683,0.003336954,-0.366926126,-0.094846464,-0.172557174
UiO-67_no_solvent,5.83011404,-1.496690833,-2.273844177,2.078339078,-1.657916014,1.565072591,-4.760984751,-0.137225217,-0.261879387,-3.671263159,-0.952262794,-0.120013967,-2.931548094,-0.92408738,-0.269171449,0.624746215,-1.469649462,-0.264483907,-0.418527287,-0.059279233,0.296631882,0.628467802,-0.759811334,0.418668574,0.784837563,-1.957256222,-0.09842393,-0.304978418,-0.78421071,0.021745239,0.054661761,-0.884313739,1.166531876,0.436848091,0.082902337,-0.171522503,-0.382177094,0.825654342,-0.46239265,-0.181306643,-0.240365942,0.338626554,-0.552060904,0.052687575,-0.397463531,0.475295958,0.042324504,0.605981663,0.425201955,-0.234688697,-0.424837445,0.514734476,-0.077794278,-0.385740875,-0.208161002,0.441282151,0.05060306,0.079337204,-0.133955717,0.156232541
UMCM-1_no_solvent,-0.916109682,-4.347075436,2.276129529,3.574724028,-1.676229815,0.526712186,-2.049688517,0.501640544,1.077590768,-0.829375663,-0.395543782,0.256673285,-0.593458161,-1.745851738,-1.54086221,0.471739283,-0.366677377,-0.135598449,0.333763341,0.30549312,-0.07452023,0.32927245,-0.710944024,0.853316127,-0.659530305,-1.064804797,-0.087776181,0.046559669,-0.433528,-0.039758266,0.320983035,-0.068267069,0.141757637,-0.026235502,-0.21577588,-0.145771291,-0.139372086,0.034633738,-0.367468143,-0.107841852,-0.089814669,0.060239208,-0.135436897,0.161090898,0.042582841,0.406813837,0.285881054,0.096018256,0.217209115,-0.100204586,0.015088857,0.125330184,0.192981078,-0.271812645,-0.086462534,0.085218489,0.139625522,0.133456332,-0.010286595,-0.052900873
USTC-7_no_solvent,-1.431074839,-4.044168874,2.354045923,2.243741722,2.739015091,-2.621377597,1.649480995,1.341304263,-1.092221041,2.518842975,1.177515135,-1.080905156,-0.011396715,1.037019783,2.027249752,-1.118157848,-1.093262783,1.488489224,0.622806848,-0.794742843,-0.380193022,-0.17226803,-0.756472339,-0.853571838,-0.03290574,-0.424248815,0.410107826,-0.018261538,-0.513572225,-0.500327957,0.567198231,0.311750752,-0.347826062,-0.134024596,-0.377159833,-0.469940538,-0.099776215,0.047978011,-0.336860939,-0.246607942,0.205844581,-0.465868843,-0.38291873,0.03314163,-0.304466452,0.217451343,-0.1124459,-0.017870361,-0.048920173,-0.020602331,0.253567965,-0.313089276,0.347555865,0.102913278,-0.177882455,-0.361676196,-0.013008093,-0.075320824,-0.008885927,-0.021381238
USTC-8(In)_no_solvent,0.415056705,-4.908935003,1.869218175,3.382744236,1.874719075,-0.194405391,1.271549044,1.066734954,0.227002184,0.193856197,-1.104384238,0.666557099,0.882211371,-0.225891,0.08774333,0.125629234,0.087349757,1.139764985,0.922664274,-0.353807779,-0.337232977,-0.858946456,-1.088418233,0.665211845,-0.150584039,-0.085089381,-0.265816916,0.024734805,0.575253083,0.651026374,0.168316015,0.423660746,0.278344982,-0.189245396,-0.53767213,-0.037458015,0.218531387,0.171027486,0.287879154,-0.233839705,0.624445638,-0.106688063,0.037491146,-0.227268069,-0.039234576,-0.122262139,-0.008437405,-0.065540968,-0.213164454,0.25026336,0.236293285,-0.221276387,0.053612517,-0.054289616,-0.131173373,0.157458376,0.237878355,0.136531087,-0.052753678,0.076852097
UTSA-120_no_solvent,-5.22065301,9.973507226,-5.018587104,-6.525013507,-5.092658683,1.807687606,4.176202344,1.212097203,-4.136284581,-2.298489656,6.211431857,3.172429038,4.054141283,1.854622147,-3.498741385,-0.733338517,-0.492586967,-1.580164227,4.128038004,-1.384468951,-0.727021778,2.170567917,1.219897162,0.697207771,0.566397793,-0.993634134,-1.235358831,2.01441551,0.218777591,1.59534646,-1.72378986,-0.694284811,-0.365744995,-0.761874322,-0.828851573,-0.262155773,0.565970667,0.880826121,-0.944450018,-0.290683869,0.495291786,-0.391927046,0.451847025,0.225793576,0.984840433,0.185272448,-0.137371709,-0.112277307,-0.477128103,0.139238324,-0.150154704,-0.348645012,0.08763825,-0.204626767,0.097256474,0.183190096,-0.044966702,0.30355408,0.100308854,0.046994307
UTSA-121_no_solvent,-10.39938156,8.486283665,-17.84325106,-5.53914626,8.15317322,3.094215759,3.816710143,8.744680994,-12.54859705,-1.634523096,5.449759455,-2.367538304,-0.153591419,0.109301963,-0.894202764,-2.005312941,1.561418687,-1.892577555,-1.409520676,-0.068522812,0.394384556,0.227749854,0.376681881,0.933732191,-0.074794337,0.023456246,-1.925954865,-0.333669633,-0.030618963,1.021812531,0.757155323,-0.711294888,0.238165253,-0.11924096,-0.033371477,0.077272466,0.334480144,-0.121792476,-0.91546136,1.036517727,0.007223893,-0.402733234,0.156941898,0.428061723,0.433521694,-0.099853039,0.387738851,0.463716596,0.31913531,0.661389061,0.490080118,0.361237143,-0.117471489,0.105582825,-0.484368835,0.094867456,-0.176246867,0.169049586,-0.552031846,0.086966281
UTSA-16_no_solvent,6.758266689,-3.176265524,-3.826183978,-1.839314566,1.229186606,3.61432701,-3.758824972,-3.607790309,-2.009879859,6.165600211,-2.563094476,-0.749954299,-0.509968,-0.976035039,0.487707364,-0.455427908,1.412473972,0.211848422,-0.355541583,-1.076579453,-1.204376615,1.259661181,0.428823015,-0.407310292,0.419151211,-0.339432972,-0.170630467,0.156378741,0.587455777,0.198011787,-0.038159073,0.359700575,-0.48485687,0.201655128,-0.059136977,-0.510634604,0.075357505,0.849773069,0.134753142,-0.32742666,-0.277785218,-0.222099026,-0.101604313,0.665424189,-0.05869009,0.285876289,-0.003063389,0.112036493,-0.222131537,-0.098021868,0.094962146,-0.046342673,0.172713999,-0.099567726,0.117062228,-0.103672161,0.00261569,-0.322810052,-0.22435006,0.295510938
UTSA-280_no_solvent,-1.528848083,-6.653131892,-10.57598367,-0.981459569,17.44817616,7.495149575,-0.136293576,1.42404925,-4.856470368,-4.544501289,-3.808442124,1.116344997,-1.553721665,-0.509333713,2.494734055,2.454288564,-1.178911328,-0.655824751,-0.137862498,0.100193633,0.264021748,-0.059543214,1.413486325,-2.244748965,-1.979285443,0.010151751,0.178710191,-1.761499233,-0.728205511,0.366574425,-0.760852108,-0.884707989,-1.026936624,-0.778963383,0.119842738,0.37290031,-0.507864411,-0.38436892,0.450760101,-0.057202316,-0.818259743,0.048705932,0.297571341,0.418207499,0.345831803,-0.255510212,-0.506349508,-0.529049977,0.437626125,-0.683297492,0.202596716,-0.269427843,-0.13931518,-0.634713723,0.185886517,-0.031343603,-0.101331686,0.170452441,0.041789317,-0.045659947
UTSA-49_no_solvent,-7.014378327,-2.980065225,-6.329521108,-3.882003324,9.285290055,10.50064476,1.535734144,-5.499916046,3.557527331,-0.261367571,-2.076136592,0.749180986,1.626949578,1.401540777,0.5223944,0.11823467,0.935742615,-0.312508169,2.477610184,-3.005109291,-1.271889833,0.973176771,-1.217407346,0.632012656,-0.349557104,1.896602623,1.137477584,-1.63951423,-0.155383092,-0.208661251,-0.184341684,1.109560161,-0.279119347,0.345562329,-1.049129051,0.105023992,0.365895412,-0.059363132,0.369333835,0.297485506,0.321376112,-0.086236515,-0.516611703,-0.404969656,-0.318403076,-0.031440285,0.341749348,0.691907144,0.188419235,0.172250273,-0.066405652,0.700667932,-0.024881087,-0.08871278,-0.410076028,0.368646889,0.016426323,0.494265046,0.08694974,-0.104461457
ValZnCl_no_solvent,-5.581861383,3.07019071,-1.281471595,0.549722869,0.15187852,-1.759002601,0.311062284,-3.582270277,3.053068761,-0.704412287,-1.065881,3.600451567,0.422656541,-1.231335372,-0.098493081,-1.91288693,0.274852603,-0.863763174,0.392674614,-0.563170265,0.20186435,0.252386863,-0.789491385,-1.601699652,0.698789072,-0.648894777,-0.6855397,0.375231282,0.146622182,-0.276518404,-0.159791007,0.097569267,0.074944697,0.286871219,0.13847562,-0.084975749,-0.145872607,-0.120128237,-0.05514369,0.234496034,-0.710071889,0.238838287,-0.078613753,0.005876275,-0.037330633,0.300746394,0.01526875,-0.242492675,-0.437203755,-0.14591214,-0.107943653,-0.279289411,0.20035252,0.082533889,0.079180781,-0.10994234,0.042139214,-0.117043641,-0.257074321,0.147869947
ValZnFor_no_solvent,-3.124955935,-1.934592253,-0.828572932,2.404625072,-1.014865664,-2.369737905,-0.428810501,0.24209636,1.274519802,0.306403555,-0.732695963,2.902664563,1.26388859,-0.642494219,-0.284296987,-1.180430991,0.758725563,-0.83934341,-0.469400272,0.225541143,0.074761129,0.134056657,-0.558752102,-0.880802824,0.131560165,-0.604181534,0.001191829,0.401980861,-0.335554264,0.180723288,-0.122825769,0.060888275,0.102210736,-0.033984443,-0.36126886,-0.289950915,-0.013619903,-0.040616927,-0.278501578,-0.124804213,-0.043812009,0.173001373,0.081988407,-0.121912228,-0.036845912,-0.101047661,0.117885709,-0.040965608,-0.077276006,0.139181106,-0.091062619,-0.194670422,-0.141280768,0.06426952,-0.064068284,-0.080246059,-0.135489373,0.162192152,-0.070303028,-0.043901932
WOFOUR-1-Ni_no_solvent,-2.074423278,-2.450606676,-2.837265489,-0.847819241,-4.335170799,0.412617822,0.901379435,1.631091717,1.011922579,1.594844415,0.156059073,0.388418215,1.680202215,1.831596976,-0.070777501,-0.551894486,1.980974665,0.588287614,-1.258173667,1.32743397,2.279772946,-0.474741773,0.48437149,1.586097417,2.442907597,-0.338571964,0.046736067,1.23266227,-0.157976329,-0.726713708,-0.526047694,0.187052878,0.19453204,-0.231580346,0.039735398,-0.086355292,-0.354671653,0.301871201,0.561615163,0.206317439,0.310172166,0.268506868,-0.074068215,0.581081018,0.051829301,-0.652659882,-0.481677902,-0.327335426,0.430605602,-0.54289733,0.475224793,0.021724001,0.249746127,-0.252483182,-0.075163116,0.153481418,-0.349603329,0.073147542,0.086637713,0.009558523
Y-BTC_no_solvent,3.954255109,-4.806210471,0.416388853,0.729317111,0.068460223,0.328228607,-1.701437569,-0.837256697,0.947982656,-0.997058511,1.079225171,0.733556956,-0.557895565,-0.216371788,0.21261371,2.382352582,0.61477559,-1.306448694,-0.120643108,0.683575312,-0.556673766,0.744385489,1.62506887,-1.188628626,0.387130643,-0.525361703,0.883057118,-0.393382969,0.07081817,0.065715217,-0.081729649,-0.332766829,0.11751705,-0.119353277,0.41199239,0.181944621,0.34744655,0.129590123,-0.154923341,-0.013321143,0.000718285,-0.392593989,0.240388488,-0.298888867,0.270354987,-0.18819686,-0.127306748,0.012301789,0.333687524,0.067041142,-0.048264607,0.318167273,-0.106964468,-0.313008723,-0.133875856,-0.128699728,0.04245357,0.077266823,-0.053273319,-0.018863705
Y-FTZB-MOF_no_solvent,4.678593492,19.80138007,-9.835544721,-3.509353572,-3.466981248,1.735906023,-4.227116436,-6.647522929,-3.385997136,-4.641524743,-0.250832185,-2.655870051,-7.124340288,0.788176037,0.386769987,-1.820460146,0.242001897,6.484236373,1.230575645,1.968038834,1.009273492,-1.382291017,1.377347923,-2.946170973,-1.185609053,-3.6000538,1.865839675,0.55750384,-0.92418695,-0.428402626,1.175583363,0.352490742,-0.755031727,0.189232989,-0.1976856,-0.489667241,1.497216532,0.324384811,0.574084517,0.130979448,-0.139494256,0.021589498,-0.047888713,-0.017658352,0.176243524,-0.402458344,0.055464486,0.455549415,-0.392984852,-0.033150489,0.172216995,0.052948636,0.230965207,0.365102742,-0.262878111,0.167426371,-0.024714467,0.215031068,0.158997251,-0.309321533
ZIF-1001_no_solvent,-4.902325203,-1.194068875,1.55382027,-0.883284334,-2.282220194,0.35525409,2.199875482,-0.113458791,1.780385855,0.043725105,-1.2045217,-1.047503097,-0.399973914,0.767464582,0.524983933,-0.641756547,-0.632625299,-0.631930851,1.842701144,-0.891055485,-0.528865885,-0.142814414,-0.608937541,-0.508920433,0.084305586,-0.045388062,0.189414877,-1.450951631,-0.0574741,-0.439200781,-0.426472741,-0.216591173,-0.330416761,0.396939956,-0.792621896,0.274456821,0.201448698,-0.025974962,-0.202061853,0.163791356,0.240194497,0.163486004,-0.16024304,-0.053605899,-0.002268407,0.065559233,0.145814109,-0.084191678,0.288352962,0.00527599,0.10014677,-0.012901611,-0.097876087,0.191728744,0.118307438,-0.15948443,-0.100142325,-0.053858618,0.007683499,0.104932401
ZIF-1002_no_solvent,-6.972007902,0.117388168,-2.679008629,0.583419386,1.499379681,-2.254051941,0.816340026,1.14781698,1.919500346,1.191388029,0.040929543,-1.951025044,-0.56303829,1.221377678,1.194672043,-1.402324875,-0.528025416,-0.78469695,1.88060622,-0.627009743,-0.082667682,-0.295220033,-0.968604211,-0.642651198,0.098312693,-0.044661531,0.251165055,-1.527848298,-0.137049037,-0.59760499,-0.51862412,-0.250240785,-0.114837316,0.214093467,-0.799221033,0.286516392,0.125986684,-0.163967973,-0.034833329,0.085881561,0.269017063,0.052303534,-0.007645686,0.091480097,0.08030444,-0.067061771,0.161946142,-0.271963761,0.077729252,0.141033394,0.083949171,0.056998617,-0.168510346,0.159373044,0.05013554,-0.241319218,-0.0757053,-0.019766229,0.084175975,0.106929945
